time,open,high,low,close,Volume,Volume MA
1573741800,308.79,309.64,308.09,309.55,52001874,49380009.6
1573828200,311.02,311.84,310.26,311.79,62706192,49298417.8
1574087400,311.53,312.28,311.03,312.02,49327980,49791771.75
1574173800,312.68,312.69,311.22,311.93,67927818,50731860.75
1574260200,311.28,311.85,309.06,310.77,79696276,52967083.1
1574346600,310.89,311.01,309.39,310.27,54664690,53907444.65
1574433000,311.09,311.24,309.85,310.96,44850228,53889685.45
1574692200,311.98,313.37,311.98,313.37,48762676,54220471
1574778600,313.41,314.28,313.06,314.08,37727953,53892622.6
1574865000,314.61,315.48,314.37,315.48,44793179,53650085.15
1575037800,314.86,315.13,314.06,314.31,36592740,52027032.6
1575297000,314.59,314.66,311.17,311.64,76110027,52275458.2
1575383400,308.65,309.64,307.13,309.55,75172709,53003747.85
1575469800,310.7,312.12,310.32,311.46,49190402,53311573.7
1575556200,312.23,312.25,310.58,312.02,40781669,53026301.75
1575642600,314.12,315.31,314.11,314.87,48956767,52760526.4
1575901800,314.44,315.18,313.8,313.88,34904315,52052302.3
1575988200,313.82,314.55,312.81,313.53,53109165,52911015.1
1576074600,314.03,314.7,313.4393,314.42,53521450,53262856.4
1576161000,314.43,317.99,314.17,317.13,96585802,55369195.6
1576247400,316.87,318.67,316.02,317.32,81546487,56846426.25
1576506600,319.22,320.15,317.2542,319.5,82836128,57852923.05
1576593000,319.92,320.25,319.48,319.57,61131769,58443112.5
1576679400,320,320.25,319.53,319.59,48199955,57456719.35
1576765800,319.8,320.98,319.5246,320.9,85388424,57741326.75
1576852200,320.46,321.9742,319.3873,320.73,149338215,62475003
1577111400,321.59,321.65,321.06,321.22,53015641,62883273.65
1577197800,321.47,321.52,320.9,321.23,20270007,61458640.2
1577370600,321.65,322.95,321.64,322.94,31024188,61123451.95
1577457000,323.74,323.8,322.28,322.86,42554820,61011534
1577716200,322.95,323.1,320.55,321.08,49782730,61671033.5
1577802600,320.53,322.13,320.15,321.86,57106998,60720882.05
1577975400,323.54,324.89,322.53,324.87,59253833,59924938.25
1578061800,321.16,323.64,321.1,322.41,77783566,61354596.45
1578321000,320.49,323.73,320.36,323.64,55761948,62103610.4
1578407400,323.02,323.54,322.24,322.73,42854811,61798512.6
1578493800,322.94,325.78,322.67,324.45,68434153,63475004.5
1578580200,326.16,326.73,325.52,326.65,48569601,63248026.3
1578666600,327.2899,327.46,325.2,325.71,53057389,63224823.25
1578925800,326.39,327.96,325.92,327.95,47262010,60758633.65
1579012200,327.47,328.62,326.844,327.45,63036384,59833128.5
1579098600,327.35,329.02,327.26,328.19,72056598,59294152
1579185000,329.7,330.92,329.45,330.92,54050328,58940079.95
1579271400,331.7,332.18,330.8539,331.95,95846017,61322383.05
1579617000,330.9,332.18,330.82,331.3,77742415,60940082.6
1579703400,332.24,332.95,331.17,331.34,48914899,55918916.8
1579789800,330.63,332.1682,329.41,331.72,52004140,55868341.75
1579876200,332.44,332.53,327.36,328.77,87578442,59233763.5
1580135400,323.03,325.12,322.66,323.5,84062463,61885677.25
1580221800,325.06,327.85,323.6038,326.89,63833953,62949633.9
1580308200,328.38,328.63,326.4,326.62,54040889,63162541.85
1580394600,324.36,327.91,323.54,327.68,75491844,64081784.15
1580481000,327,327.17,320.73,321.73,113845576,66811371.3
1580740200,323.35,326.16,323.22,324.12,69242293,66384307.65
1580826600,328.07,330.01,327.72,329.06,62573190,66724869.75
1580913000,332.27,333.09,330.67,332.86,65951146,67879686.5
1580999400,333.91,334.19,332.8,333.98,50359688,66975963.25
1581085800,332.82,333.9941,331.6,332.2,64139443,67754455.35
1581345000,331.23,334.75,331.19,334.68,42070006,67205086.2
1581431400,336.16,337.02,334.684,335.26,54864533,67585212.35
1581517800,336.83,337.65,336.43,337.42,43992662,66633026.25
1581604200,335.8621,338.12,335.56,337.06,54501922,65755292.45
1581690600,337.51,337.73,336.2,337.6,64582210,66281886.55
1582036200,336.51,337.6677,335.21,336.73,57342526,64356712
1582122600,337.79,339.08,337.48,338.34,48814692,62910325.85
1582209000,337.7423,338.64,333.6817,336.95,74163362,64172749
1582295400,335.47,335.81,332.58,333.48,113788208,67261952.4
1582554600,323.14,325.85,321.24,322.42,161088409,70937450.75
1582641000,323.94,324.61,311.69,312.65,218913168,77679986
1582727400,314.18,318.11,310.7,311.5,194773819,84226979.3
1582813800,305.46,311.5637,297.51,297.51,284353460,95742607.85
1582900200,288.7,297.892,285.54,296.26,385764020,111256216.65
1583159400,298.21,309.16,294.46,309.09,238703625,117499119.1
1583245800,309.5,313.84,297.57,300.24,300139150,129043961.95
1583332200,306.12,313.1,303.33,312.86,176613448,134745974.85
1583418600,304.98,308.47,300.01,302.46,186366809,140766758
1583505000,293.15,298.78,290.23,297.46,228667168,149682132
1583760600,275.3,284.19,273.45,274.23,309417350,161946027.35
1583847000,284.64,288.52,273.5,288.42,276444060,173664730.05
1583933400,280.7,281.94,270.88,274.36,256416563,183742331.55
1584019800,256,266.66,247.68,248.11,392220670,201153731.95
1584106200,263.09,271.4754,248.5237,269.32,329566100,214906940.85
1584365400,241.18,256.9,237.36,239.85,297240030,226539831.85
1584451800,245.04,256.17,237.07,252.8,262070471,236776229.1
1584538200,236.25,248.37,228.02,240,327597130,250715351
1584624600,239.25,247.38,232.22,240.51,289322040,261473284.9
1584711000,242.53,244.47,228.5,228.8,347158790,273141814
1584970200,228.19,229.6833,218.26,222.95,326025170,281388652.05
1585056600,234.42,244.1,233.8,243.15,235494475,282217717.4
1585143000,244.87,256.35,239.75,246.79,299430255,287450539.2
1585229400,249.52,262.8,249.05,261.2,257632816,286114507
1585315800,253.27,260.81,251.05,253.42,224341217,278043366.85
1585575000,255.7,262.43,253.53,261.65,170961866,274656278.9
1585661400,260.56,263.33,256.22,257.75,194881060,269393374.4
1585747800,247.98,257.6591,243.9,246.15,189554623,270040433.15
1585834200,245.19,252.68,244.59,251.83,177660430,269605114.2
1585920600,250.76,253.32,245.22,248.19,135561171,264949814.35
1586179800,257.84,267,248.1698,264.86,188061238,258882008.75
1586266200,274.21,275.03,264.89,265.13,201427189,255131165.2
1586352600,267.96,276,265.2542,274.03,153774487,249999061.4
1586439000,277.58,281.2,275.47,278.2,190282705,239902163.15
1586784600,277.14,277.51,271.41,275.66,115139268,229180821.55
1586871000,280.98,284.9,275.5106,283.79,134143350,221025987.55
1586957400,277.57,279.26,275.46,277.76,121775006,214011214.3
1587043800,279.15,280.03,275.76,279.1,131798325,204221274.05
1587130200,285.38,287.3,282.4,286.64,146684784,197089411.25
1587389400,282.61,286.7912,281.35,281.59,100224647,184742704.1
1587475800,276.73,278.04,272.02,273.04,126385698,174760730.5
1587562200,278.35,281,276.91,279.1,93524584,167662235.95
1587648600,280.49,283.94,278.75,279.08,104709693,157926207.85
1587735000,280.73,283.7,278.5,282.97,85165953,149302864.7
1587994200,285.12,288.27,284.62,287.05,77896608,141980634.25
1588080600,291.02,291.4,285.4,285.73,105283871,138696734.5
1588167000,291.53,294.88,290.41,293.21,118745579,134889960.45
1588253400,291.71,293.3239,288.59,290.48,122901701,131557314.35
1588339800,285.31,290.6572,281.52,282.79,125180028,128933294.25
1588599000,280.74,283.9,279.13,283.57,80873213,126198896.35
1588685400,286.64,289.25,283.7134,286.19,79569938,120774331.35
1588771800,288.04,288.46,283.78,284.25,73632628,114384603.3
1588858200,287.75,289.78,287.13,287.68,75250412,110458399.55
1588944600,291.09,292.95,289.86,292.44,76622128,104775370.7
1589203800,290.34,294,289.88,292.5,79514231,102994118.85
1589290200,293.79,294.24,286.52,286.67,95870786,101080490.65
1589376600,286.06,287.19,278.965,281.6,144721099,102227795.3
1589463000,278.95,285.11,276.37,284.97,121977890,101736773.55
1589549400,282.37,286.33,281.34,286.28,111146276,99959848.15
1589808600,293.05,296.75,292.7,295,120320229,100964627.25
1589895000,294.35,296.205,291.95,291.97,95189316,99404808.15
1589981400,295.82,297.87,295.57,296.93,85861691,99021663.5
1590067800,296.79,297.67,293.6886,294.88,78293925,97700875.1
1590154200,294.57,295.63,293.22,295.44,63958200,96640487.45
1590499800,301.93,302.19,298.69,299.08,88951442,97193229.15
1590586200,302.12,303.57,296.87,303.53,104817449,97169908.05
1590672600,304.65,306.84,302.24,302.97,90767807,95771019.45
1590759000,302.46,304.96,299.47,304.32,119265702,95589219.5
1591018200,303.62,306.205,303.06,305.55,56779836,92169209.9
1591104600,306.55,308.13,305.1,308.08,74267162,91838907.35
1591191000,310.24,313.22,309.94,312.18,92567574,92488789.15
1591277400,311.11,313,309.08,311.36,75794363,92596875.9
1591363800,317.23,321.275,317.16,319.34,150524674,96360589
1591623000,320.22,323.41,319.63,323.2,73641217,96211543.45
1591709400,320.3,323.2849,319.36,320.79,77479228,96109793.3
1591795800,321.42,322.39,318.2209,319,95000766,96066292.3
1591882200,311.46,312.15,300.01,300.61,209243560,99292415.35
1591968600,308.24,309.08,298.6,304.21,194678879,102927464.8
1592227800,298.02,308.28,296.74,307.05,135782724,104159287.2
1592314200,315.48,315.64,307.67,312.96,137627502,105024650.85
1592400600,314.07,314.39,310.86,311.66,83398944,104435132.25
1592487000,310.005,312.3,309.51,311.78,80828658,104183480.6
1592573400,314.17,314.38,306.53,308.64,135549624,107046265.55
1592832600,307.99,311.05,306.75,310.62,74649389,107580825
1592919000,313.49,314.5,311.6101,312.05,68471246,106556815.2
1593005400,309.84,310.51,302.1,304.09,132813492,107956617.35
1593091800,303.47,307.64,301.28,307.35,89467968,107891625.4
1593178200,306.16,306.39,299.42,300.05,127961017,108326391.15
1593437400,301.41,304.61,298.93,304.46,79773260,109476062.35
1593523800,303.99,310.2,303.82,308.36,113394772,111432442.85
1593610200,309.57,311.89,309.07,310.52,72396542,110423891.25
1593696600,314.24,315.7,311.51,312.23,69344217,110101383.95
1594042200,316.37,317.68,315.56,317.05,61713828,105660841.65
1594128600,315.38,317.52,313.37,313.78,82909963,106124278.95
1594215000,314.61,316.3,312.7,316.18,54638596,104982247.35
1594301400,316.84,317.1,310.68,314.38,83354158,104399916.95
1594387800,314.31,317.88,312.76,317.59,57550365,96815257.2
1594647000,320.13,322.71,314.13,314.84,102997484,92231187.45
1594733400,313.3,319.76,312,318.92,93656951,90124898.8
1594819800,322.41,323.04,319.265,321.85,87196524,87603349.9
1594906200,319.79,321.28,319.09,320.79,54622520,86164528.7
1594992600,321.88,322.57,319.735,321.72,62774911,85261841.35
1595251800,321.43,325.13,320.62,324.32,56308749,81299797.6
1595338200,326.45,326.93,323.94,325.01,57498967,80442276.5
1595424600,324.62,327.2,324.5,326.86,57792915,79908359.95
1595511000,326.47,327.23,321.48,322.96,75737989,77054584.8
1595597400,320.95,321.99,319.246,320.88,73766597,76269516.25
1595856600,321.63,323.41,320.775,323.22,48292970,72286113.9
1595943000,322.43,323.64,320.85,321.17,57494979,71172199.85
1596029400,322.12,325.73,322.075,325.12,48454159,67925169.2
1596115800,321.9,324.41,319.64,323.96,61861714,67398427.8
1596202200,325.9,326.63,321.33,326.52,85210755,68191754.7
1596461400,328.32,329.62,327.73,328.79,53077948,67759960.7
1596547800,327.86,330.06,327.86,330.06,41917893,65710357.2
1596634200,331.47,332.39,331.18,332.11,42866354,65121745.1
1596720600,331.4799,334.46,331.13,334.33,43679447,63138009.55
1596807000,333.28,334.88,332.3,334.57,57308270,63125904.8
1597066200,335.06,335.77,332.955,335.57,44282089,60190135.05
1597152600,336.85,337.54,332.01,332.8,69600882,58987331.6
1597239000,335.44,338.28,332.8377,337.44,53826128,57318811.8
1597325400,336.61,338.2514,335.83,336.83,41816146,56678493.1
1597411800,336.41,337.42,335.62,336.84,47260390,55902767.05
1597671000,337.94,338.34,336.8517,337.91,35480974,54861378.3
1597757400,338.34,339.1,336.61,338.64,38733908,53923125.35
1597843800,339.05,339.61,336.62,337.23,68054244,54436191.8
1597930200,335.36,338.8,335.22,338.28,42207826,52759683.65
1598016600,337.92,339.72,337.55,339.48,55106628,51826685.2
1598275800,342.12,343,339.4504,342.92,48588662,51841469.8
1598362200,343.53,344.21,342.27,344.12,38463381,50889889.9
1598448600,344.76,347.86,344.17,347.57,50790237,51006693.8
1598535000,348.51,349.9,346.53,348.33,58034142,50815315.2
1598621400,349.44,350.72,348.15,350.58,48588940,48984224.45
1598880600,350.35,351.3,349.06,349.31,66099183,49635286.2
1598967000,350.21,352.71,349.24,352.6,54999325,50289357.8
1599053400,354.67,358.75,353.43,357.7,69540035,51623041.85
1599139800,355.87,356.38,342.59,345.39,148011129,56839625.95
1599226200,346.13,347.83,334.87,342.57,139156281,60932026.5
1599571800,336.71,342.64,332.88,333.21,114465322,64441188.15
1599658200,337.55,342.46,336.61,339.79,91462290,65534258.55
1599744600,341.82,342.53,332.85,333.89,90569548,67371429.55
1599831000,335.82,336.97,331,334.06,84680194,69514631.95
1600090200,337.49,340.38,334.2208,338.46,65605686,70431896.75
1600176600,341.12,342.02,338.4683,340.17,52920862,71303891.15
1600263000,341.51,343.06,338.52,338.82,82211256,73477758.55
1600349400,333.56,337.6996,332.991,335.84,91523339,74651213.3
1600435800,335.37,335.49,327.97,330.65,105877942,77834719.1
1600695000,325.7,327.13,321.73,326.97,99450829,80051929.15
1600781400,328.57,330.9,325.86,330.3,63612107,80803101.4
1600867800,330.9,331.2,322.1,322.64,93112240,83535544.35
1600954200,321.22,326.797,319.8,323.5,76681332,84830099.1
1601040600,322.58,329.58,321.64,328.73,71069426,85481863.3
1601299800,333.22,334.96,332.15,334.19,64584614,86281647
1601386200,333.97,334.77,331.6209,332.37,51531594,85553267.55
1601472600,333.09,338.29,332.88,334.89,104081136,88007358.1
1601559000,337.69,338.74,335.01,337.04,88698745,88965293.6
1601645400,331.7,337.0126,331.19,333.84,89431112,86036292.75
1601904600,336.06,339.96,336.01,339.76,45713108,81364134.1
1601991000,339.91,342.17,334.38,334.93,90128883,80147312.15
1602077400,338.12,341.63,338.09,340.76,56999597,78424177.5
1602163800,342.85,343.85,341.86,343.78,45242476,76157823.9
1602250200,345.56,347.35,344.89,346.85,59528606,74900244.5
